日期,城市,总订单数,渠道订单数,直客订单数,企业包订单数,周卡订单数,渠道周卡订单数,直客周卡订单数,月卡订单数,渠道月卡订单数,直客月卡订单数,双月卡订单数,渠道双月卡订单数,直客双月卡订单数,季卡订单数,渠道季卡订单数,直客季卡订单数,半年卡订单数,渠道半年卡订单数,直客半年卡订单数,已收租金,已收押金,退款押金,退款租金
2024-08-21,苏州市,13,0,13,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,4797,,,
2024-08-21,金华市,16,0,11,5,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3231,1,4,
2024-08-22,南通市,26,0,26,0,1,0,1,25,0,25,0,0,0,0,0,0,0,0,0,7929.01,5,20,
2024-08-22,合肥市,38,0,38,0,0,0,0,37,0,37,0,0,0,1,0,1,0,0,0,11605.02,16,36,359
2024-08-22,宁波市,98,1,96,1,3,0,3,93,1,92,0,0,0,1,0,1,0,0,0,30016.01,8,70,289
2024-08-22,常州市,68,0,63,5,5,0,5,56,0,56,0,0,0,2,0,2,0,0,0,20200.01,10,39,
2024-08-22,徐州市,10,0,10,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,2691.01,1,8,289
2024-08-22,无锡市,51,0,51,0,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,15841,8,25,
2024-08-22,武汉市,78,0,78,0,13,0,13,59,0,59,3,0,3,3,0,3,0,0,0,23990.04,17,144,
2024-08-22,温州市,32,0,8,24,1,0,1,7,0,7,0,0,0,0,0,0,0,0,0,2332,,,
2024-08-22,芜湖市,8,0,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2442,1,,
2024-08-22,苏州市,15,0,15,0,3,0,3,12,0,12,0,0,0,0,0,0,0,0,0,4755,,,
2024-08-22,金华市,21,0,14,7,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,3352.03,3,5,
2024-08-23,南通市,21,0,20,1,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,6440,2,,
2024-08-23,合肥市,35,0,35,0,1,0,1,34,0,34,0,0,0,0,0,0,0,0,0,10435,10,,
2024-08-23,宁波市,126,3,123,0,3,0,3,121,3,118,0,0,0,2,0,2,0,0,0,39608.01,19,8,318
2024-08-23,常州市,52,0,48,4,3,0,3,44,0,44,0,0,0,1,0,1,0,0,0,15513,5,6,
2024-08-23,徐州市,4,0,4,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,598.02,,1,
2024-08-23,无锡市,39,0,39,0,0,0,0,39,0,39,0,0,0,0,0,0,0,0,0,11895,13,3,
2024-08-23,武汉市,72,0,72,0,14,0,14,54,0,54,3,0,3,1,0,1,0,0,0,19987.04,15,10,
2024-08-23,温州市,22,0,7,15,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2243,,,
2024-08-23,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,578,,,
2024-08-23,苏州市,13,0,12,1,0,0,0,10,0,10,1,0,1,1,0,1,0,0,0,5535,1,,
2024-08-23,金华市,18,0,7,11,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2083,4,,
2024-08-24,南通市,29,0,29,0,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,9021,5,1,
2024-08-24,合肥市,21,0,21,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,6309,7,1,289
2024-08-24,宁波市,127,6,120,1,2,0,2,123,5,118,0,0,0,1,1,0,0,0,0,38187.03,13,9,149
2024-08-24,常州市,63,1,56,6,1,0,1,56,1,55,0,0,0,0,0,0,0,0,0,17615.02,8,12,
2024-08-24,徐州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1794,,2,
2024-08-24,无锡市,35,0,35,0,1,0,1,33,0,33,1,0,1,0,0,0,0,0,0,10772,12,3,
2024-08-24,武汉市,65,0,65,0,6,0,6,58,0,58,1,0,1,0,0,0,0,0,0,18457.02,12,10,
2024-08-24,温州市,40,0,4,36,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1198,,,
2024-08-24,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,269,,,
2024-08-24,苏州市,9,0,9,0,0,0,0,8,0,8,0,0,0,0,0,0,1,0,1,5166,,,
2024-08-24,金华市,21,0,14,7,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,4128,1,1,
2024-08-25,南京市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,299,,1,289
2024-08-25,南通市,25,0,25,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,7731,4,2,
2024-08-25,合肥市,38,0,38,0,0,0,0,36,0,36,0,0,0,2,0,2,0,0,0,12205.01,11,1,289
2024-08-25,宁波市,119,6,113,0,2,0,2,116,6,110,1,0,1,0,0,0,0,0,0,35320.01,6,9,359
2024-08-25,常州市,59,0,54,5,2,0,2,51,0,51,0,0,0,1,0,1,0,0,0,16872.02,6,13,
2024-08-25,徐州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,967,,,
2024-08-25,无锡市,39,0,39,0,0,0,0,39,0,39,0,0,0,0,0,0,0,0,0,11829,6,1,
2024-08-25,武汉市,66,1,65,0,8,0,8,54,1,53,3,0,3,1,0,1,0,0,0,19883.01,21,10,289
2024-08-25,温州市,28,0,7,21,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2139,,,
2024-08-25,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,618,,,
2024-08-25,苏州市,11,0,11,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,4059,1,,
2024-08-25,金华市,20,0,14,6,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,3658.02,3,,
2024-08-26,南通市,20,0,20,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,6340,2,2,
2024-08-26,合肥市,39,0,39,0,2,0,2,37,0,37,0,0,0,0,0,0,0,0,0,10674.03,5,2,815
2024-08-26,宁波市,135,1,132,2,3,0,3,130,1,129,0,0,0,0,0,0,0,0,0,39682.03,14,16,946
2024-08-26,常州市,63,0,53,10,1,0,1,51,0,51,0,0,0,1,0,1,0,0,0,17382.01,6,15,289
2024-08-26,徐州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1495,1,1,
2024-08-26,无锡市,45,0,45,0,0,0,0,44,0,44,1,0,1,0,0,0,0,0,0,14152,12,4,
2024-08-26,武汉市,59,0,59,0,7,0,7,48,0,48,3,0,3,1,0,1,0,0,0,17831.02,19,19,
2024-08-26,温州市,32,0,5,27,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1685,,,
2024-08-26,芜湖市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,289,,,
2024-08-26,苏州市,26,0,24,2,0,0,0,23,0,23,0,0,0,1,0,1,0,0,0,9594,2,,
2024-08-26,金华市,15,0,8,7,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2133.01,2,1,191
2024-08-27,南通市,17,0,17,0,1,0,1,16,0,16,0,0,0,0,0,0,0,0,0,4904.01,2,,
2024-08-27,合肥市,39,0,39,0,1,0,1,38,0,38,0,0,0,0,0,0,0,0,0,11293.02,6,2,
2024-08-27,宁波市,111,5,105,1,5,0,5,105,5,100,0,0,0,0,0,0,0,0,0,32276.04,18,13,0
2024-08-27,常州市,57,0,57,0,3,0,3,52,0,52,0,0,0,2,0,2,0,0,0,18971,5,10,
2024-08-27,徐州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,897,,2,
2024-08-27,无锡市,36,0,36,0,1,0,1,33,0,33,0,0,0,2,0,2,0,0,0,11620.01,6,7,
2024-08-27,武汉市,62,0,62,0,6,0,6,51,0,51,4,0,4,1,0,1,0,0,0,18939.03,11,13,
2024-08-27,温州市,26,0,7,19,1,0,1,6,0,6,0,0,0,0,0,0,0,0,0,1857,2,,
2024-08-27,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,538,,,
2024-08-27,苏州市,16,0,16,0,1,0,1,12,0,12,0,0,0,2,0,2,1,0,1,8965,1,,
2024-08-27,金华市,17,0,13,4,1,0,1,12,0,12,0,0,0,0,0,0,0,0,0,3319.02,1,,
2024-08-28,南京市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.01,,,
2024-08-28,南通市,21,0,21,0,0,0,0,20,0,20,0,0,0,1,0,1,0,0,0,7323,3,1,
2024-08-28,合肥市,49,0,49,0,1,0,1,48,0,48,0,0,0,0,0,0,0,0,0,14751,6,7,1296
2024-08-28,宁波市,130,3,126,1,2,0,2,127,3,124,0,0,0,0,0,0,0,0,0,39300.02,9,13,289
2024-08-28,常州市,68,0,60,8,1,0,1,59,0,59,0,0,0,0,0,0,0,0,0,19291.01,3,40,289
2024-08-28,徐州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,668,1,,
2024-08-28,无锡市,45,0,45,0,0,0,0,44,0,44,1,0,1,0,0,0,0,0,0,14064,9,5,
2024-08-28,武汉市,55,0,55,0,11,0,11,41,0,41,0,0,0,3,0,3,0,0,0,17030.01,11,12,0
2024-08-28,温州市,23,0,6,17,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1944,,,
2024-08-28,芜湖市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1734,,,
2024-08-28,苏州市,20,0,20,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,7380,1,,
2024-08-28,金华市,23,0,15,8,1,0,1,14,0,14,0,0,0,0,0,0,0,0,0,4335,4,1,277
2024-08-29,南通市,27,0,27,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,8133.01,5,19,
2024-08-29,合肥市,49,0,49,0,2,0,2,47,0,47,0,0,0,0,0,0,0,0,0,13874.03,9,39,289
2024-08-29,宁波市,162,5,150,7,3,0,3,150,5,145,0,0,0,2,0,2,0,0,0,47063.03,11,65,259
2024-08-29,常州市,57,0,51,6,2,0,2,48,0,48,0,0,0,1,0,1,0,0,0,16480,2,13,319
2024-08-29,徐州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,668,1,3,
2024-08-29,无锡市,42,0,41,1,0,0,0,41,0,41,0,0,0,0,0,0,0,0,0,12189.01,10,57,608
2024-08-29,武汉市,63,0,63,0,14,0,14,48,0,48,1,0,1,0,0,0,0,0,0,16280.03,11,137,289
2024-08-29,温州市,28,0,7,21,1,0,1,6,0,6,0,0,0,0,0,0,0,0,0,1886,,,
2024-08-29,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,837,,,
2024-08-29,苏州市,23,1,21,1,0,0,0,22,1,21,0,0,0,0,0,0,0,0,0,8118,,,
2024-08-29,金华市,14,0,9,5,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2374.01,5,8,269
2024-08-30,南通市,19,0,19,0,0,0,0,18,0,18,0,0,0,1,0,1,0,0,0,6652,4,1,
2024-08-30,合肥市,44,0,44,0,1,0,1,42,0,42,0,0,0,0,0,0,1,0,1,12757.01,9,3,
2024-08-30,宁波市,161,4,152,5,10,0,10,145,4,141,0,0,0,1,0,1,0,0,0,45732.03,17,19,309
2024-08-30,常州市,60,0,55,5,3,0,3,50,0,50,0,0,0,2,0,2,0,0,0,17848.01,5,10,
2024-08-30,徐州市,9,0,9,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2901,,6,
2024-08-30,无锡市,38,0,38,0,1,0,1,37,0,37,0,0,0,0,0,0,0,0,0,10942.02,9,3,
2024-08-30,武汉市,48,1,47,0,14,0,14,31,1,30,1,0,1,2,0,2,0,0,0,13699.01,10,12,
2024-08-30,温州市,24,0,7,17,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2135,,,
2024-08-30,芜湖市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2061,,,
2024-08-30,苏州市,9,0,8,1,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2952,1,,
2024-08-30,金华市,11,0,8,3,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2462,4,1,
2024-08-31,南通市,18,0,17,1,2,0,2,14,0,14,0,0,0,1,0,1,0,0,0,5554,2,2,
2024-08-31,合肥市,46,0,46,0,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,13784,7,3,
2024-08-31,宁波市,126,7,119,0,1,0,1,125,7,118,0,0,0,0,0,0,0,0,0,38831,14,9,241
2024-08-31,常州市,61,0,54,7,1,0,1,53,0,53,0,0,0,0,0,0,0,0,0,16777.01,7,9,
2024-08-31,徐州市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,299,,1,
2024-08-31,无锡市,40,0,40,0,0,0,0,38,0,38,1,0,1,1,0,1,0,0,0,12666.01,11,3,
2024-08-31,武汉市,51,0,51,0,7,0,7,41,0,41,2,0,2,1,0,1,0,0,0,14491.02,9,10,
2024-08-31,温州市,24,0,3,21,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,927,,,
2024-08-31,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,907,,,
2024-08-31,苏州市,14,0,14,0,0,0,0,13,0,13,1,0,1,0,0,0,0,0,0,5535,,,
2024-08-31,金华市,14,0,11,3,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3249,4,1,189
2024-09-01,南通市,19,0,19,0,0,0,0,18,0,18,0,0,0,1,0,1,0,0,0,6882,,3,
2024-09-01,合肥市,35,0,35,0,0,0,0,32,0,32,1,0,1,2,0,2,0,0,0,11664.01,2,3,
2024-09-01,宁波市,173,9,158,6,6,0,6,161,9,152,0,0,0,0,0,0,0,0,0,50522.02,14,15,
2024-09-01,常州市,48,1,45,2,3,0,3,42,1,41,0,0,0,1,0,1,0,0,0,14885,5,5,289
2024-09-01,徐州市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,598,,,
2024-09-01,无锡市,39,0,39,0,2,0,2,37,0,37,0,0,0,0,0,0,0,0,0,11390.01,9,6,
2024-09-01,武汉市,62,0,62,0,12,0,12,47,0,47,2,0,2,1,0,1,0,0,0,17675.02,8,12,
2024-09-01,温州市,45,0,14,31,1,0,1,13,0,13,0,0,0,0,0,0,0,0,0,3959,1,,
2024-09-01,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1056,,,
2024-09-01,苏州市,15,0,15,0,0,0,0,14,0,14,0,0,0,0,0,0,1,0,1,7380,,,
2024-09-01,金华市,13,0,6,7,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1766,2,1,
2024-09-02,南京市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,299,,,
2024-09-02,南通市,25,1,24,0,0,0,0,25,1,24,0,0,0,0,0,0,0,0,0,8085,1,13,
2024-09-02,合肥市,42,0,42,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,12509.01,4,2,
2024-09-02,宁波市,130,4,121,5,3,0,3,120,4,116,0,0,0,2,0,2,0,0,0,38561.03,21,14,
2024-09-02,常州市,61,0,58,3,1,0,1,55,0,55,0,0,0,2,0,2,0,0,0,19474,3,34,608
2024-09-02,徐州市,4,0,4,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,1076,1,1,
2024-09-02,无锡市,36,0,36,0,1,0,1,34,0,34,1,0,1,0,0,0,0,0,0,11219,10,6,
2024-09-02,武汉市,61,1,60,0,8,0,8,53,1,52,0,0,0,0,0,0,0,0,0,16151.02,10,10,
2024-09-02,温州市,34,0,5,29,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1196,,,
2024-09-02,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1306,1,,
2024-09-02,苏州市,22,0,21,1,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,7749,1,,
2024-09-02,金华市,24,0,14,10,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,4276,,4,219
2024-09-03,南京市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.02,,2,
2024-09-03,南通市,15,1,14,0,0,0,0,15,1,14,0,0,0,0,0,0,0,0,0,4717,1,1,
2024-09-03,合肥市,34,0,34,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,9728.02,4,3,289
2024-09-03,宁波市,147,6,132,9,2,0,2,135,5,130,0,0,0,1,1,0,0,0,0,42829,15,17,408
2024-09-03,常州市,60,0,55,5,4,0,4,49,0,49,0,0,0,2,0,2,0,0,0,18127,6,10,
2024-09-03,徐州市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2233,,,
2024-09-03,无锡市,42,1,41,0,2,0,2,38,1,37,2,0,2,0,0,0,0,0,0,12907.01,5,8,
2024-09-03,武汉市,43,0,43,0,6,0,6,35,0,35,1,0,1,1,0,1,0,0,0,12435.03,4,14,289
2024-09-03,温州市,29,0,5,24,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1429,,,
2024-09-03,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,927,,,
2024-09-03,苏州市,18,0,17,1,1,0,1,15,0,15,1,0,1,0,0,0,0,0,0,6382,1,,
2024-09-03,金华市,17,0,11,6,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3349,2,,
2024-09-04,南京市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.01,,,
2024-09-04,南通市,23,0,23,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,7042.01,5,3,
2024-09-04,合肥市,38,0,38,0,1,0,1,35,0,35,0,0,0,2,0,2,0,0,0,11985.01,3,25,289
2024-09-04,宁波市,145,6,135,4,7,0,7,132,6,126,0,0,0,2,0,2,0,0,0,42161.06,9,16,289
2024-09-04,常州市,67,0,63,4,3,0,3,59,0,59,0,0,0,1,0,1,0,0,0,20301,5,12,
2024-09-04,徐州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1565,1,,
2024-09-04,无锡市,37,0,37,0,1,0,1,35,0,35,1,0,1,0,0,0,0,0,0,11042.01,7,2,
2024-09-04,武汉市,75,0,75,0,11,0,11,63,0,63,1,0,1,0,0,0,0,0,0,20414.02,6,4,289
2024-09-04,温州市,34,0,10,24,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,3210,1,,
2024-09-04,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1106,,,
2024-09-04,苏州市,10,0,10,0,0,0,0,8,0,8,1,0,1,1,0,1,0,0,0,4797,,,
2024-09-04,金华市,21,0,11,10,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3062.01,2,2,
2024-09-05,南通市,18,0,18,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,5892,1,4,
2024-09-05,合肥市,35,0,35,0,1,0,1,34,0,34,0,0,0,0,0,0,0,0,0,9907.02,1,2,
2024-09-05,宁波市,140,2,130,8,3,0,3,128,2,126,0,0,0,1,0,1,0,0,0,39328.05,20,24,
2024-09-05,常州市,62,0,60,2,2,0,2,58,0,58,0,0,0,0,0,0,0,0,0,18559.02,4,8,104
2024-09-05,徐州市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2093,1,1,
2024-09-05,无锡市,45,0,45,0,0,0,0,42,0,42,2,0,2,1,0,1,0,0,0,14755,5,55,319
2024-09-05,武汉市,52,0,52,0,11,0,11,40,0,40,1,0,1,0,0,0,0,0,0,13709.01,5,9,
2024-09-05,温州市,39,0,2,37,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,608,,,
2024-09-05,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1396,,,
2024-09-05,苏州市,18,0,17,1,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,6273,1,,
2024-09-05,金华市,22,0,16,6,3,0,3,13,0,13,0,0,0,0,0,0,0,0,0,4134,3,1,104
2024-09-06,南通市,12,0,12,0,0,0,0,11,0,11,0,0,0,1,0,1,0,0,0,3990.01,2,7,1
2024-09-06,合肥市,22,0,22,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,6309.01,2,2,
2024-09-06,宁波市,137,9,124,4,4,0,4,127,9,118,0,0,0,2,0,2,0,0,0,40650.04,14,20,568
2024-09-06,常州市,60,0,54,6,4,0,4,47,0,47,0,0,0,3,0,3,0,0,0,18053.01,4,14,
2024-09-06,徐州市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1864,1,1,
2024-09-06,无锡市,35,0,35,0,0,0,0,34,0,34,1,0,1,0,0,0,0,0,0,10894,1,3,319
2024-09-06,武汉市,55,0,55,0,10,0,10,44,0,44,0,0,0,1,0,1,0,0,0,15324.01,2,6,
2024-09-06,温州市,32,0,4,28,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1246,1,,
2024-09-06,芜湖市,6,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1954,1,,
2024-09-06,苏州市,17,0,17,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,6273,,,
2024-09-06,金华市,16,0,9,7,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,2751,1,11,279
2024-09-07,南通市,24,0,24,0,1,0,1,23,0,23,0,0,0,0,0,0,0,0,0,7476,,1,
2024-09-07,合肥市,16,0,16,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,4485.01,1,,
2024-09-07,宁波市,122,2,114,6,5,0,5,111,2,109,0,0,0,0,0,0,0,0,0,34782.04,14,17,
2024-09-07,常州市,63,0,57,6,0,0,0,56,0,56,0,0,0,1,0,1,0,0,0,19144,4,30,289
2024-09-07,徐州市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1495,,,
2024-09-07,无锡市,35,0,35,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,10713,2,1,
2024-09-07,武汉市,74,0,74,0,14,0,14,56,0,56,3,0,3,1,0,1,0,0,0,21514,4,9,359
2024-09-07,温州市,34,0,4,30,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1266,,,
2024-09-07,芜湖市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,927,1,,
2024-09-07,苏州市,22,0,21,1,0,0,0,18,0,18,2,0,2,0,0,0,1,0,1,10332,1,,
2024-09-07,金华市,20,0,14,6,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,4196,1,2,279
2024-09-08,南通市,16,0,16,0,0,0,0,14,0,14,0,0,0,2,0,2,0,0,0,6232,1,1,
2024-09-08,合肥市,31,0,31,0,2,0,2,29,0,29,0,0,0,0,0,0,0,0,0,8312.03,5,5,648
2024-09-08,宁波市,136,3,127,6,5,0,5,123,2,121,0,0,0,2,1,1,0,0,0,39440.05,9,16,289
2024-09-08,常州市,64,0,60,4,2,0,2,56,0,56,0,0,0,2,0,2,0,0,0,19813.01,5,16,
2024-09-08,徐州市,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,897,,2,
2024-09-08,无锡市,33,0,33,0,1,0,1,31,0,31,1,0,1,0,0,0,0,0,0,10244,1,5,
2024-09-08,武汉市,65,1,64,0,6,0,6,56,1,55,2,0,2,1,0,1,0,0,0,19963,3,11,
2024-09-08,温州市,30,0,6,24,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1944,,,
2024-09-08,苏州市,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,2583,,,
2024-09-08,金华市,15,0,13,2,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,4077,1,2,
2024-09-09,南通市,28,0,27,1,1,0,1,26,0,26,0,0,0,0,0,0,0,0,0,8745,2,3,
2024-09-09,合肥市,31,0,31,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,8731.02,3,1,
2024-09-09,宁波市,147,6,133,8,4,0,4,135,6,129,0,0,0,0,0,0,0,0,0,41487.02,8,11,
2024-09-09,常州市,65,1,59,5,1,0,1,58,1,57,0,0,0,1,0,1,0,0,0,19034.03,6,16,
2024-09-09,徐州市,6,0,6,0,0,0,0,5,0,5,0,0,0,1,0,1,0,0,0,2335,,1,
2024-09-09,无锡市,36,0,36,0,3,0,3,33,0,33,0,0,0,0,0,0,0,0,0,10231.01,2,4,
2024-09-09,武汉市,55,0,55,0,6,0,6,47,0,47,1,0,1,1,0,1,0,0,0,16983,2,9,
2024-09-09,温州市,37,0,13,24,1,0,1,12,0,12,0,0,0,0,0,0,0,0,0,3779,1,,
2024-09-09,芜湖市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1196,1,,
2024-09-09,苏州市,10,0,10,0,0,0,0,8,0,8,0,0,0,0,0,0,2,0,2,7380,,,
2024-09-09,金华市,17,0,12,5,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,3289.01,3,2,289
2024-09-10,南通市,18,0,17,1,0,0,0,16,0,16,0,0,0,1,0,1,0,0,0,6104,1,4,
2024-09-10,合肥市,17,0,17,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,5083,,1,
2024-09-10,宁波市,91,2,86,3,0,0,0,87,2,85,0,0,0,1,0,1,0,0,0,27280.03,3,9,
2024-09-10,常州市,53,0,48,5,4,0,4,42,0,42,0,0,0,2,0,2,0,0,0,15426.02,5,27,289
2024-09-10,徐州市,5,0,5,0,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,1115,,1,
2024-09-10,无锡市,29,0,28,1,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,8372,2,3,
2024-09-10,武汉市,55,0,55,0,7,0,7,46,0,46,1,0,1,1,0,1,0,0,0,16284.01,3,9,
2024-09-10,温州市,36,0,10,26,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,3082,1,,
2024-09-10,芜湖市,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,638,,,
2024-09-10,苏州市,14,0,14,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,5166,,,
2024-09-10,金华市,23,0,15,8,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,3937.2,2,4,289
2024-09-11,南京市,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,299,,,
2024-09-11,南通市,26,0,26,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,8344.01,2,8,
2024-09-11,合肥市,25,0,25,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,6947.02,2,20,
2024-09-11,宁波市,151,2,143,6,6,0,6,138,2,136,0,0,0,1,0,1,0,0,0,43716.03,5,119,359
2024-09-11,常州市,52,0,48,4,1,0,1,47,0,47,0,0,0,0,0,0,0,0,0,15392,2,9,289
2024-09-11,徐州市,4,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1336,,6,
2024-09-11,无锡市,26,0,26,0,0,0,0,25,0,25,0,0,0,1,0,1,0,0,0,8424,,30,
2024-09-11,武汉市,58,0,58,0,9,0,9,46,0,46,2,0,2,1,0,1,0,0,0,16566.02,4,192,
2024-09-11,温州市,43,0,10,33,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,2643,,,
2024-09-11,芜湖市,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1345,,,
2024-09-11,苏州市,26,0,26,0,1,0,1,25,0,25,0,0,0,0,0,0,0,0,0,9334,,,
2024-09-11,金华市,21,0,15,6,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,2990.14,3,10,
